unicode,chars,vietnamese,meanings
"8FDB","进","tấn","(td Nôm chưa có nội dung)"
"8FDB","进","tiến","(td Nôm chưa có nội dung)"
"8FDC","远","viễn","(td Nôm chưa có nội dung)"
"8FDC","远","viển","(td Nôm chưa có nội dung)"
"8FDD","违","vi","(td Nôm chưa có nội dung)"
"8FDE","连","liên","(td Nôm chưa có nội dung)"
"8FDF","迟","chày","(td Nôm chưa có nội dung)"
"8FDF","迟","trì","(td Nôm chưa có nội dung)"
"8FE1","迡","chầy","(td Nôm chưa có nội dung)"
"8FE2","迢","déo","(td Nôm chưa có nội dung)"
"8FE2","迢","dìu","(td Nôm chưa có nội dung)"
"8FE2","迢","thiều","(td Nôm chưa có nội dung)"
"8FE4","迤","di","(td Nôm chưa có nội dung)"
"8FE4","迤","dĩ","(td Nôm chưa có nội dung)"
"8FE5","迥","huếnh","(td Nôm chưa có nội dung)"
"8FE5","迥","quánh","(td Nôm chưa có nội dung)"
"8FE5","迥","quýnh","(td Nôm chưa có nội dung)"
"8FE6","迦","ca","(td Nôm chưa có nội dung)"
"8FE6","迦","dà","(td Nôm chưa có nội dung)"
"8FE8","迨","đãi","(td Nôm chưa có nội dung)"
"8FE9","迩","nhĩ","(td Nôm chưa có nội dung)"
"8FEA","迪","địch","(td Nôm chưa có nội dung)"
"8FEB","迫","bách","(td Nôm chưa có nội dung)"
"8FEB","迫","bạch","(td Nôm chưa có nội dung)"
"8FEB","迫","bích","(td Nôm chưa có nội dung)"
"8FED","迭","dập","(td Nôm chưa có nội dung)"
"8FED","迭","dắt","(td Nôm chưa có nội dung)"
"8FED","迭","dật","(td Nôm chưa có nội dung)"
"8FED","迭","dặt","(td Nôm chưa có nội dung)"
"8FEF","迯","đào","(td Nôm chưa có nội dung)"
"8FF0","述","thuật","(td Nôm chưa có nội dung)"
"8FF4","迴","hồi","(td Nôm chưa có nội dung)"
"8FF7","迷","me","(td Nôm chưa có nội dung)"
"8FF7","迷","mê","(td Nôm chưa có nội dung)"
"8FF7","迷","mế","(td Nôm chưa có nội dung)"
"8FF7","迷","mơ","(td Nôm chưa có nội dung)"
"8FF7","迷","muồi","(td Nôm chưa có nội dung)"
"8FF9","迹","tích","(td Nôm chưa có nội dung)"
"8FFA","迺","nãi","(td Nôm chưa có nội dung)"
"8FFB","迻","đưa","(td Nôm chưa có nội dung)"
"8FFD","追","choai","(td Nôm chưa có nội dung)"
"8FFD","追","truy","(td Nôm chưa có nội dung)"
"8FFE","迾","lướt","(td Nôm chưa có nội dung)"
"9000","退","thoái","(td Nôm chưa có nội dung)"
"9000","退","thói","(td Nôm chưa có nội dung)"
"9000","退","thối","(td Nôm chưa có nội dung)"
"9000","退","thui","(td Nôm chưa có nội dung)"
"9000","退","thúi","(td Nôm chưa có nội dung)"
"9000","退","thụi","(td Nôm chưa có nội dung)"
"9001","送","tống","(td Nôm chưa có nội dung)"
"9002","适","thếch","(td Nôm chưa có nội dung)"
"9002","适","thích","(td Nôm chưa có nội dung)"
"9003","逃","đào","(td Nôm chưa có nội dung)"
"9004","逄","bàng","(td Nôm chưa có nội dung)"
"9005","逅","cấu","(td Nôm chưa có nội dung)"
"9006","逆","nghạch","(td Nôm chưa có nội dung)"
"9006","逆","nghếch","(td Nôm chưa có nội dung)"
"9006","逆","nghệch","(td Nôm chưa có nội dung)"
"9006","逆","nghịch","(td Nôm chưa có nội dung)"
"9006","逆","ngược","(td Nôm chưa có nội dung)"
"9009","选","tuyển","(td Nôm chưa có nội dung)"
"900A","逊","tốn","(td Nôm chưa có nội dung)"
"900B","逋","bô","(td Nôm chưa có nội dung)"
"900D","逍","tiêu","(td Nôm chưa có nội dung)"
"900E","逎","tùa","(td Nôm chưa có nội dung)"
"900F","透","thấu","(td Nôm chưa có nội dung)"
"9010","逐","chục","(td Nôm chưa có nội dung)"
"9010","逐","giục","(td Nôm chưa có nội dung)"
"9010","逐","trục","(td Nôm chưa có nội dung)"
"9011","逑","cầu","(td Nôm chưa có nội dung)"
"9012","递","đệ","(td Nôm chưa có nội dung)"
"9014","途","đồ","(td Nôm chưa có nội dung)"
"9015","逕","kính","(td Nôm chưa có nội dung)"
"9016","逖","địch","(td Nôm chưa có nội dung)"
"9017","逗","đậu","(td Nôm chưa có nội dung)"
"9019","這","giá","(td Nôm chưa có nội dung)"
"9019","這","gió","(td Nôm chưa có nội dung)"
"901A","通","thong","(td Nôm chưa có nội dung)"
"901A","通","thông","(td Nôm chưa có nội dung)"
"901B","逛","cuống","(td Nôm chưa có nội dung)"
"901D","逝","thể","(td Nôm chưa có nội dung)"
"901E","逞","sánh","(td Nôm chưa có nội dung)"
"901E","逞","sính","(td Nôm chưa có nội dung)"
"901F","速","nhanh","(td Nôm chưa có nội dung)"
"901F","速","rốc","(td Nôm chưa có nội dung)"
"901F","速","tốc","(td Nôm chưa có nội dung)"
"9020","造","tạo","(td Nôm chưa có nội dung)"
"9020","造","tháo","(td Nôm chưa có nội dung)"
"9020","造","xáo","(td Nôm chưa có nội dung)"
"9020","造","xạo","(td Nôm chưa có nội dung)"
"9021","逡","thoái","(td Nôm chưa có nội dung)"
"9022","逢","buồng","(td Nôm chưa có nội dung)"
"9022","逢","phùng","(td Nôm chưa có nội dung)"
"9023","連","len","(td Nôm chưa có nội dung)"
"9023","連","liên","(td Nôm chưa có nội dung)"
"9023","連","liền","(td Nôm chưa có nội dung)"
"9029","逩","bôn","(td Nôm chưa có nội dung)"
"902D","逭","quần","(td Nôm chưa có nội dung)"
"902E","逮","đãi","(td Nôm chưa có nội dung)"
"9031","週","châu","(td Nôm chưa có nội dung)"
"9031","週","chu","(td Nôm chưa có nội dung)"
"9032","進","tấn","(td Nôm chưa có nội dung)"
"9032","進","tiến","(td Nôm chưa có nội dung)"
"9034","逴","rước","(td Nôm chưa có nội dung)"
"9034","逴","trác","(td Nôm chưa có nội dung)"
"9035","逵","quỳ","(td Nôm chưa có nội dung)"
"9036","逶","uỷ","(td Nôm chưa có nội dung)"
"9037","逷","địch","(td Nôm chưa có nội dung)"
"9038","逸","dắt","(td Nôm chưa có nội dung)"
"9038","逸","dật","(td Nôm chưa có nội dung)"
"9038","逸","dặt","(td Nôm chưa có nội dung)"
"9038","逸","giặt","(td Nôm chưa có nội dung)"
"903B","逻","la","(td Nôm chưa có nội dung)"
"903B","逻","lạ","(td Nôm chưa có nội dung)"
"903C","逼","bức","(td Nôm chưa có nội dung)"
"903C","逼","bực","(td Nôm chưa có nội dung)"
"903E","逾","du","(td Nôm chưa có nội dung)"
"9041","遁","dọn","(td Nôm chưa có nội dung)"
"9041","遁","độn","(td Nôm chưa có nội dung)"
"9041","遁","nhộn","(td Nôm chưa có nội dung)"
"9041","遁","rộn","(td Nôm chưa có nội dung)"
"9041","遁","trốn","(td Nôm chưa có nội dung)"
"9041","遁","trộn","(td Nôm chưa có nội dung)"
"9042","遂","toại","(td Nôm chưa có nội dung)"
"9044","遄","thuyên","(td Nôm chưa có nội dung)"
"9047","遇","ngộ","(td Nôm chưa có nội dung)"
"904A","遊","du","(td Nôm chưa có nội dung)"
"904B","運","vần","(td Nôm chưa có nội dung)"
"904B","運","vẩn","(td Nôm chưa có nội dung)"
"904B","運","vận","(td Nôm chưa có nội dung)"
"904B","運","vặn","(td Nôm chưa có nội dung)"
"904B","運","vờn","(td Nôm chưa có nội dung)"
"904D","遍","bận","(td Nôm chưa có nội dung)"
"904D","遍","biến","(td Nôm chưa có nội dung)"
"904E","過","goá","(td Nôm chưa có nội dung)"
"904E","過","qua","(td Nôm chưa có nội dung)"
"904E","過","quá","(td Nôm chưa có nội dung)"
"904E","過","quở","(td Nôm chưa có nội dung)"
"904F","遏","át","(td Nôm chưa có nội dung)"
"904F","遏","ớt","(td Nôm chưa có nội dung)"
"904F","遏","ợt","(td Nôm chưa có nội dung)"
"904F","遏","ướt","(td Nôm chưa có nội dung)"
"9050","遐","hà","(td Nôm chưa có nội dung)"
"9051","遑","hoàng","(td Nôm chưa có nội dung)"
"9052","遒","tù","(td Nôm chưa có nội dung)"
"9052","遒","tùa","(td Nôm chưa có nội dung)"
"9053","道","dạo","(td Nôm chưa có nội dung)"
"9053","道","đạo","(td Nôm chưa có nội dung)"
"9053","道","nhạo","(td Nôm chưa có nội dung)"
"9054","達","đạt","(td Nôm chưa có nội dung)"
"9054","達","đặt","(td Nôm chưa có nội dung)"
"9054","達","đợt","(td Nôm chưa có nội dung)"
"9054","達","thớt","(td Nôm chưa có nội dung)"
"9055","違","vi","(td Nôm chưa có nội dung)"
"9057","遗","di","(td Nôm chưa có nội dung)"
"9059","遙","dao","(td Nôm chưa có nội dung)"
"9059","遙","diêu","(td Nôm chưa có nội dung)"
"905C","遜","tốn","(td Nôm chưa có nội dung)"
"905D","遝","đạp","(td Nôm chưa có nội dung)"
"905E","遞","đệ","(td Nôm chưa có nội dung)"
"9060","遠","vẻn","(td Nôm chưa có nội dung)"
"9060","遠","viễn","(td Nôm chưa có nội dung)"
"9060","遠","viển","(td Nôm chưa có nội dung)"
"9060","遠","vỏn","(td Nôm chưa có nội dung)"
"9061","遡","tố","(td Nôm chưa có nội dung)"
"9062","遢","tháp","(td Nôm chưa có nội dung)"
"9063","遣","khiến","(td Nôm chưa có nội dung)"
"9063","遣","khiển","(td Nôm chưa có nội dung)"
"9065","遥","rao","(td Nôm chưa có nội dung)"
"9068","遨","ngao","(td Nôm chưa có nội dung)"
"9069","適","thách","(td Nôm chưa có nội dung)"
"9069","適","thích","(td Nôm chưa có nội dung)"
"906D","遭","tao","(td Nôm chưa có nội dung)"
"906E","遮","dà","(td Nôm chưa có nội dung)"
"906E","遮","già","(td Nôm chưa có nội dung)"
"906F","遯","độn","(td Nôm chưa có nội dung)"
"906F","遯","rộn","(td Nôm chưa có nội dung)"
"9072","遲","chày","(td Nôm chưa có nội dung)"
"9072","遲","chầy","(td Nôm chưa có nội dung)"
"9072","遲","chề","(td Nôm chưa có nội dung)"
"9072","遲","rì","(td Nôm chưa có nội dung)"
"9072","遲","trì","(td Nôm chưa có nội dung)"
"9074","遴","lân","(td Nôm chưa có nội dung)"
"9074","遴","lăn","(td Nôm chưa có nội dung)"
"9074","遴","lấn","(td Nôm chưa có nội dung)"
"9074","遴","lận","(td Nôm chưa có nội dung)"
"9075","遵","tuân","(td Nôm chưa có nội dung)"
"9076","遶","nháo","(td Nôm chưa có nội dung)"
"9076","遶","theo","(td Nôm chưa có nội dung)"
"9077","遷","thiên","(td Nôm chưa có nội dung)"
"9078","選","tuyển","(td Nôm chưa có nội dung)"
"907A","遺","di","(td Nôm chưa có nội dung)"
"907C","遼","liêu","(td Nôm chưa có nội dung)"
"907D","遽","cự","(td Nôm chưa có nội dung)"
"907F","避","tị","(td Nôm chưa có nội dung)"
"9080","邀","yêu","(td Nôm chưa có nội dung)"
"9081","邁","mại","(td Nôm chưa có nội dung)"
"9081","邁","mười","(td Nôm chưa có nội dung)"
"9082","邂","giải","(td Nôm chưa có nội dung)"
"9084","還","hoàn","(td Nôm chưa có nội dung)"
"9085","邅","chen","(td Nôm chưa có nội dung)"
"9085","邅","chênh","(td Nôm chưa có nội dung)"
"9085","邅","chiên","(td Nôm chưa có nội dung)"
"9087","邇","nhĩ","(td Nôm chưa có nội dung)"
"9088","邈","mạc","(td Nôm chưa có nội dung)"
"908A","邊","ben","(td Nôm chưa có nội dung)"
"908A","邊","bên","(td Nôm chưa có nội dung)"
"908A","邊","biên","(td Nôm chưa có nội dung)"
"908B","邋","láp","(td Nôm chưa có nội dung)"
"908B","邋","lạp","(td Nôm chưa có nội dung)"
"908F","邏","la","(td Nôm chưa có nội dung)"
"908F","邏","lạ","(td Nôm chưa có nội dung)"
"9090","邐","lí","(td Nôm chưa có nội dung)"
"9091","邑","ấp","(td Nôm chưa có nội dung)"
"9091","邑","ọp","(td Nôm chưa có nội dung)"
"9093","邓","đắng","(td Nôm chưa có nội dung)"
"9095","邕","ung","(td Nôm chưa có nội dung)"
"9099","邙","mang","(td Nôm chưa có nội dung)"
"9099","邙","mương","(td Nôm chưa có nội dung)"
"909B","邛","cung","(td Nôm chưa có nội dung)"
"909D","邝","quáng","(td Nôm chưa có nội dung)"
"90A3","那","na","(td Nôm chưa có nội dung)"
"90A3","那","ná","(td Nôm chưa có nội dung)"
"90A3","那","nà","(td Nôm chưa có nội dung)"
"90A6","邦","bang","(td Nôm chưa có nội dung)"
"90A6","邦","vâng","(td Nôm chưa có nội dung)"
"90A8","邨","thôn","(td Nôm chưa có nội dung)"
"90A8","邨","xóm","(td Nôm chưa có nội dung)"
"90AA","邪","tá","(td Nôm chưa có nội dung)"
"90AA","邪","tà","(td Nôm chưa có nội dung)"
"90AE","邮","bưu","(td Nôm chưa có nội dung)"
"90B1","邱","khâu","(td Nôm chưa có nội dung)"
"90B1","邱","khưu","(td Nôm chưa có nội dung)"
"90B5","邵","nghẹo","(td Nôm chưa có nội dung)"
"90B5","邵","thiệt","(td Nôm chưa có nội dung)"
"90B8","邸","để","(td Nôm chưa có nội dung)"
"90B9","邹","chau","(td Nôm chưa có nội dung)"
"90B9","邹","chu","(td Nôm chưa có nội dung)"
"90B9","邹","trâu","(td Nôm chưa có nội dung)"
"90BB","邻","lân","(td Nôm chưa có nội dung)"
"90BE","邾","chau","(td Nôm chưa có nội dung)"
"90BE","邾","chu","(td Nôm chưa có nội dung)"
"90C1","郁","uất","(td Nôm chưa có nội dung)"
"90C5","郅","chất","(td Nôm chưa có nội dung)"
"90CA","郊","giao","(td Nôm chưa có nội dung)"
"90CE","郎","lang","(td Nôm chưa có nội dung)"
"90CE","郎","lảng","(td Nôm chưa có nội dung)"
"90CE","郎","loen","(td Nôm chưa có nội dung)"
"90CE","郎","loẻn","(td Nôm chưa có nội dung)"
"90CE","郎","sang","(td Nôm chưa có nội dung)"
"90CF","郏","loang","(td Nôm chưa có nội dung)"
"90D1","郑","trịnh","(td Nôm chưa có nội dung)"
"90DB","郛","phù","(td Nôm chưa có nội dung)"
"90DD","郝","hác","(td Nôm chưa có nội dung)"
"90E1","郡","quấn","(td Nôm chưa có nội dung)"
"90E1","郡","quận","(td Nôm chưa có nội dung)"
"90E1","郡","quặn","(td Nôm chưa có nội dung)"
"90E1","郡","quạnh","(td Nôm chưa có nội dung)"
"90E8","部","bõ","(td Nôm chưa có nội dung)"
"90E8","部","bộ","(td Nôm chưa có nội dung)"
"90ED","郭","quách","(td Nôm chưa có nội dung)"
"90F5","郵","bươu","(td Nôm chưa có nội dung)"
"90F5","郵","bưu","(td Nôm chưa có nội dung)"
"90FD","都","đo","(td Nôm chưa có nội dung)"
"90FD","都","đô","(td Nôm chưa có nội dung)"
"90FD","都","đu","(td Nôm chưa có nội dung)"
"90FD","都","đủ","(td Nôm chưa có nội dung)"
"90FD","都","đua","(td Nôm chưa có nội dung)"
"9112","鄒","trâu","(td Nôm chưa có nội dung)"
"9115","鄕","hương","(td Nôm chưa có nội dung)"
"9119","鄙","bẽ","(td Nôm chưa có nội dung)"
"9119","鄙","bỉ","(td Nôm chưa có nội dung)"
"9122","鄢","yên","(td Nôm chưa có nội dung)"
"9127","鄧","dằng","(td Nôm chưa có nội dung)"
"9127","鄧","đắng","(td Nôm chưa có nội dung)"
"9127","鄧","đặng","(td Nôm chưa có nội dung)"
"9127","鄧","dựng","(td Nôm chưa có nội dung)"
"9127","鄧","đựng","(td Nôm chưa có nội dung)"
"9127","鄧","nựng","(td Nôm chưa có nội dung)"
"9127","鄧","rặng","(td Nôm chưa có nội dung)"
"912D","鄭","trịnh","(td Nôm chưa có nội dung)"
"9130","鄰","lân","(td Nôm chưa có nội dung)"
"9130","鄰","lăn","(td Nôm chưa có nội dung)"
"9130","鄰","láng","(td Nôm chưa có nội dung)"
"9130","鄰","trăn","(td Nôm chưa có nội dung)"
"9130","鄰","trằn","(td Nôm chưa có nội dung)"
"9139","鄹","trâu","(td Nôm chưa có nội dung)"
"913A","鄺","quáng","(td Nôm chưa có nội dung)"
"9149","酉","dấu","(td Nôm chưa có nội dung)"
"9149","酉","dậu","(td Nôm chưa có nội dung)"
"9149","酉","giấu","(td Nôm chưa có nội dung)"
"9149","酉","giậu","(td Nôm chưa có nội dung)"
"914A","酊","đỉnh","(td Nôm chưa có nội dung)"
"914B","酋","tù","(td Nôm chưa có nội dung)"
"914C","酌","chuốc","(td Nôm chưa có nội dung)"
"914C","酌","chước","(td Nôm chưa có nội dung)"
"914D","配","phối","(td Nôm chưa có nội dung)"
"914D","配","phới","(td Nôm chưa có nội dung)"
"9152","酒","giậu","(td Nôm chưa có nội dung)"
"9152","酒","rượu","(td Nôm chưa có nội dung)"
"9152","酒","tửu","(td Nôm chưa có nội dung)"
"9156","酖","đam","(td Nôm chưa có nội dung)"
"9156","酖","đám","(td Nôm chưa có nội dung)"
"9156","酖","đem","(td Nôm chưa có nội dung)"
"9156","酖","trấm","(td Nôm chưa có nội dung)"
"9157","酗","hú","(td Nôm chưa có nội dung)"
"9157","酗","húng","(td Nôm chưa có nội dung)"
"915A","酚","phân","(td Nôm chưa có nội dung)"
"915C","酜","ráng","(td Nôm chưa có nội dung)"
"915D","酝","uẩn","(td Nôm chưa có nội dung)"
"915F","酟","dấm","(td Nôm chưa có nội dung)"
"9161","酡","đà","(td Nôm chưa có nội dung)"
"9162","酢","tạc","(td Nôm chưa có nội dung)"
"9162","酢","thố","(td Nôm chưa có nội dung)"
"9165","酥","tô","(td Nôm chưa có nội dung)"
"9169","酩","dánh","(td Nôm chưa có nội dung)"
"9169","酩","mỉnh","(td Nôm chưa có nội dung)"
"916A","酪","lộ","(td Nôm chưa có nội dung)"
"916C","酬","thù","(td Nôm chưa có nội dung)"
"916F","酯","chỉ","(td Nôm chưa có nội dung)"
"9171","酱","tương","(td Nôm chưa có nội dung)"
"9172","酲","trình","(td Nôm chưa có nội dung)"
"9172","酲","xành","(td Nôm chưa có nội dung)"
"9172","酲","xềnh","(td Nôm chưa có nội dung)"
"9172","酲","xình","(td Nôm chưa có nội dung)"
"9174","酴","đồ","(td Nôm chưa có nội dung)"
"9175","酵","diếu","(td Nôm chưa có nội dung)"
"9175","酵","giáo","(td Nôm chưa có nội dung)"
"9175","酵","giếu","(td Nôm chưa có nội dung)"
"9176","酶","môi","(td Nôm chưa có nội dung)"
"9176","酶","muối","(td Nôm chưa có nội dung)"
"9177","酷","khốc","(td Nôm chưa có nội dung)"
"9178","酸","toan","(td Nôm chưa có nội dung)"
"9179","酹","lỗi","(td Nôm chưa có nội dung)"
"917F","酿","nhưỡng","(td Nôm chưa có nội dung)"
"9183","醃","yêm","(td Nôm chưa có nội dung)"
"9187","醇","thuần","(td Nôm chưa có nội dung)"
"9189","醉","tuý","(td Nôm chưa có nội dung)"
"9189","醉","xuý","(td Nôm chưa có nội dung)"
"918B","醋","thố","(td Nôm chưa có nội dung)"
"918D","醍","đề","(td Nôm chưa có nội dung)"
"9190","醐","hồ","(td Nôm chưa có nội dung)"
"9192","醒","tỉnh","(td Nôm chưa có nội dung)"
"9196","醖","uẩn","(td Nôm chưa có nội dung)"
"919B","醛","thuyên","(td Nôm chưa có nội dung)"
"919C","醜","sú","(td Nôm chưa có nội dung)"
"919C","醜","xấu","(td Nôm chưa có nội dung)"
"919C","醜","xũ","(td Nôm chưa có nội dung)"
"919D","醝","say","(td Nôm chưa có nội dung)"
"91A1","醡","trá","(td Nôm chưa có nội dung)"
"91A2","醢","hải","(td Nôm chưa có nội dung)"
"91A3","醣","đường","(td Nôm chưa có nội dung)"
"91AA","醪","lao","(td Nôm chưa có nội dung)"
"91AB","醫","y","(td Nôm chưa có nội dung)"
"91AC","醬","tương","(td Nôm chưa có nội dung)"
"91AD","醭","bô","(td Nôm chưa có nội dung)"
"91AD","醭","phác","(td Nôm chưa có nội dung)"
"91AE","醮","tiếu","(td Nôm chưa có nội dung)"
